Date (YYYYMMDD)	start time (UTC)	latitude	longitude	Jesse Check	Bill add
20031126	1900	31.26	-106.95		x
20031208	1730	31.43	-107.41	x	
20031208	1730	31.22	-108.95	x	
20031208	1730	31.05	-107.89	x	
20031208	1730	30.59	-107.93	x	
20031208	1730	30.36	-107.82	x	
20031208	1730	29.81	-107.42	x	
20031208	1730	29.4	-107.8	x	
20031208	1800	29.29	-107.04	x	
20031208	1830	28.57	-106.68	x	
20031209	1730	32.32	-102.83	x	
20031209	1730	32.93	-102.72	x	
20031209	1730	33.55	-102.53	x	
20031212	1800	29.38	-107.8	x	
20031212	1800	30.94	-106.92		x
20031215	1830	34.22	-103.48		x
20031215	1830	34.23	-102.66		x
20031215	1830	33.96	-103.44		x
20031215	1830	33.74	-102.87		x
20031215	1830	33.61	-104.45		x
20031215	1830	33.25	-103.19		x
20031215	1830	32.55	-102.97		x
20031215	1700	32.37	-101.66		x
20031215	1830	31.83	-104.99		x
20031215	1900	32.15	-103.13		x
20031215	1900	31.74	-103.49		x
20031215	1800	32.81	-106.28		x
20031215	1700	31.92	-107.51		x
20031215	1700	31.73	-107.5		x
20031215	1700	31.52	-107.52		x
20031215	1700	31.19	-107.92		x
20031215	1700	31.45	-107.26		x
20031215	1700	30.81	-106.95		x
20031215	1700	30.5	-107.3		x
20031215	1630	29.39	-107.79		x
20031222	1700	32.3	-101.78	x	
20031222	1700	32.91	-102.92	x	
20031222	1700	32.93	-102.29	x	
20031226	1800	32.99	-106.3	x	
20031226	1800	31.92	-108.71	x	
20031226	1800	31.56	-108.46	x	
20031226	1800	32.4	-107.88	x	
20031226	1800	32.12	-107.74	x	
20031226	1800	31.93	-107.43	x	
20031226	1800	30.97	-108.71	x	
20031226	1800	31.54	-108.05	x	
20031226	1800	31.56	-107.68	x	
20031226	1800	31.22	-107.94	x	
20031226	1800	31.41	-108.71	x	
20031226	1900	30.62	-107.95	x	
20031226	1900	30.54	-107.31	x	
20031226	1900	30.94	-106.97	x	
20031226	1900	30.62	-106.58	x	
20031226	1900	29.39	-107.8	x	
20031227	1730	31.55	-107.3	x	
20031227	1730	31.28	-106.97	x	
20031227	2000	31.05	-107.88	x	
20031227	1930	33.13	-102.79	x	
20031228	1800	33.56	-102.09		x
20031228	1800	33.23	-102.63		x
					
20040102	1800	33.55	-101.76	x	
20040102	1800	32.76	-102	x	
20040103	1800	33.83	-102.14	x	
20040103	1830	30.98	-108.66	x	
20040103	1830	31.18	-107.94	x	
20040103	1830	31.44	-107.32	x	
20040103	1700	29.4	-107.79	x	
20040103	1700	30.57	-106.54	x	
20040125	1830	31.36	-106.87	x	
20040125	1800	24.34	-104.35		
20040125	1800	33.64	-102.39	x	
20040125	1800	32.61	-101.76	x	
20040126	1530	32.46	-101.74	x	
20040126	1630	31.7	-100.9	x	
20040126	1630	31.73	-100.22	x	
20040131	1815	29.4	-107.7		
20040203	1945	30.97	-108.52	x	
20040203	1945	30.19	-107.58	x	
20040203	1930	31.27	-107.95	x	
20040204	1700	24.27	-103.61		
20040207	1800	35.03	-117.08	x	
20040213	1830	29.37	-107.78	x	
20040213	1830	29.26	-106.93	x	
20040213	1930	28.56	-106.71		x
20040219	1930	32.2	-107.2	x	
20040219	1630	30.98	-108.69	x	
20040219	1700	31.09	-108.17	x	
20040219	1730	31.08	-107.85		x
20040219	1730	31.13	-107.47		x
20040219	1730	31.44	-107.32		x
20040219	1730	31.26	-106.89		x
20040219	1700	30.21	-108.04	x	
20040219	1700	30.12	-107.35	x	
20040219	1700	29.41	-107.78	x	
20040219	1700	29.11	-107.4	x	
20040219	1700	31.86	-105		x
20040219	1800	31.59	-108.45		x
20040219	1600	31.21	-107.31		x
20040219	1600	31.9	-107.47		x
20040219	1530	32.88	-106.36		x
20040219	1530	32.27	-105.08		x
20040219	1530	32.76	104.26		x
20040219	1530	33.23	-104.65		x
20040219	1730	34	-103.55		x
20040219	1730	34.58	-103.3		x
20040219	1730	32.16	-102.92		x
20040219	1730	33.81	-102.75		x
20040221	1930	29.41	-107.78	x	
20040228	1530	30.1	-107.57	x	
20040228	1630	28.97	-106.68	x	
20040229	2015	24.3	-104.2		
20040303	2000	29.72	-106.75	x	
20040303	2100	29.45	-107.35	x	
20040304	1730	31.5	-107.5	x	
20040304	1515	24.34	-103.16		
20040304	1530	23.56	-102.1		
20040305	2030	30.81	-106.61	x	
20040309	1730	31.46	-107.14	x	
20040324	1930	40.27	-120.27		x
20040324	1930	40.27	-118.94		x
20040327	1600	37.98	-103.48		x
20040402	2000	29.39	-107.81	x	
20040413	2130	41.44	-119.98	x	
20040413	2000	40.48	-119.72	x	
20040413	2000	40.68	-119.54	x	
20040413	2000	40.28	-120.2	x	
20040413	2330	39.94	-118.35	x	
20040414	2230	40.27	-120.21	x	
20040417	1730	35.03	-109.98	x	
20040417	1730	35.49	-110.84		x
20040417	1730	35.65	-111.3		x
20040417	1800	37.74	-105.83		x
20040418	1530	39.01	-102.46	x	
20040418	1530	38.62	-103.26	x	
20040418	1530	38.33	-103.4	x	
20040418	1500	38.07	-104.09	x	
20040418	1500	38.2	-104.42		x
20040418	1730	37.77	-105.83	x	
20040419	2000	29.48	-107.82	x	
20040419	2230	31.46	-107.22	x	
20040420	1830	31.41	-107.4	x	
20040420	2030	30.81	-106.99	x	
20040421	1830	39.8	-118.7	x	
20040421	1830	39.32	-118.81	x	
20040421	2030	31.54	-107.22	x	
20040421	2030	30.87	-106.92	x	
20040422	1700	32.17	-109.81	x	
20040422	1715	31.01	-108.52	x	
20040422	2015	30.84	-106.97	x	
20040422	1745	31.59	-107.46	x	
20040422	1900	31.32	-106.93	x	
20040428	1600	40.41	-119.74	x	
20040428	1600	39.67	-118.6	x	
20040428	1600	39.83	-117.99		x
20040428	1600	39.32	-119.22		x
20040429	1730	32.18	-109.8	x	
20040429	1730	31.98	-109.63	x	
20040429	1730	31.68	-108.38	x	
20040429	1900	30.92	-108.73	x	
20040429	2030	30.98	-107.01	x	
20040429	2030	29.34	-107.74	x	
20040429	2015	31.61	-107.24		x
20040430	2030	31.62	-107.27	x	
20040430	2100	29.42	-107.78	x	
20040504	1930	42.8	-120.64	x	
20040504	1930	42.54	-118.42	x	
20040504	1830	40.6	-119.57	x	
20040504	1830	40.29	-120.24	x	
20040504	1930	39.85	-118.55	x	
20040505	2000	42.8	-120.65		x
20040507	2030	40.46	-119.71	x	
20040507	1915	39.85	-118.3	x	
20040510	1700	37.86	-113.71	x	
20040510	1700	38.74	-113.68		x
20040510	1700	39.43	-113.45		x
20040510	1700	39.07	-112.38		x
20040510	1700	38.57	-115.67	x	
20040510	1700	38	-116.03	x	
20040510	1700	37.73	-115.77	x	
20040510	1700	38.49	-117.37	x	
20040510	1700	38.02	-117.89	x	
20040510	1930	36.44	-117.47	x	
20040511	1800	31.45	-107.32	x	
20040511	1900	35.48	-110.92	x	
20040511	1900	35.81	-111.35		x
20040511	1930	35.75	-108.68	x	
20040511	2130	37.71	-105.97	x	
20040512	1730	31.43	-107.34	x	
20040515	2230	31.1	-107		
20040517	2000	39.8	-118.43		x
20040521	2030	31.57	-107.21	x	
20040521	1830	34.3	-105.7		
20040521	1900	32.2	-109.79	x	
20040522	1600	31.54	-107.24	x	
20040522	1600	30.86	-106.95	x	
20040523	2015	31.53	-107.32	x	
20040524	1845	31.52	-107.24	x	
20040524	1400	33.7	-105.3		
20040527	2015	31.47	-107.35	x	
20040529	1930	31.63	-107.49	x	
20040529	1530	31.42	-107.25	x	
20040529	1815	31.24	-106.94	x	
20040529	1830	30.84	-106.98	x	
20040529	1830	30.52	-107.3	x	
20040529	2000	33.18	-102.41		x
20040529	2000	32.62	-102.35	x	
20040606	2000	39.88	-118.38	x	
20040607	2100	39.9	-118.43	x	
20040607	2030	40	-108.1		
20040609	2030	32.51	-114.98	x	
20040609	1930	35.47	-110.8	x	
20040609	2030	31.42	-107.28	x	
20040610	1915	31.43	-107.37	x	
20040610	1915	31.27	-106.93	x	
20040630	2130	31.44	-107.36	x	
20040702	2030	34.2	-111.5		
20040703	2000	32.8	-109.9		
20040703	2000	34.1	-111.4		
20040704	2100	31.53	-107.35	x	
20040704	2130	33.1	-108.1		
20040706	1630	31.56	-107.34	x	
20040706	1730	31.5	-107.32	x	
20040707	1630	31.52	-107.3	x	
20040707	2000	35.3	-111.3		
20040707	2130	34.1	-111.3		
20040708	1630	35.2	-111.3		
20040708	1930	34	-111.3		
20040708	1700	31.53	-107.32	x	
20040727	2200	33.64	-116.1		x
20040730	2100	37.6	-113.9		
20040825	2030	39.78	-118.59	x	
20040903	1500	32.73	-113.18		x
20040903	1500	32.73	-113.39		x
20040903	1500	32.95	-112.89		x
20040908	1700	40.89	-119.18		x
20040909	2000	40.82	-119.1		x
20040911	1800	40.79	-119.17		x
20040912	1930	39.92	-118.46	x	
20040912	1800	40.77	-119.2		x
20040917	1930	40.8	-119.19	x	
20040917	1900	41.07	-118.83		x
20040917	2230	39.85	-118.57	x	
20040918	1900	39.61	-112.67		x
20040918	1830	38.71	-113.27	x	
20040918	1830	37.86	-113.67		x
20040919	2015	33.09	-116.04		x
20041022	1700	38.05	-104.09	x	
20041029	1930	38.06	-104.06		
20041126	1930	30.76	-106.93		x
20041126	2030	31.42	-107.36		x
20041128	1830	34.24	-115.36		x
20041206	1730	31.29	-106.91		x
					
20050112	1730	31.26	-106.95	x	
20050112	1830	32.65	-101.93	x	
20050112	1830	32.1	-101.75		x
20050312	1730	43.44	-116.66		x
20050312	1830	37.97	-103.95	x	
20050312	1700	39.94	-102.58	x	
20050312	2100	30.82	-107.02	x	
20050313	1730	30.99	-106.78	x	
20050313	1730	30.75	-106.89		x
20050313	2200	41.28	-118.58	x	
20050314	1800	35.08	-116.08		x
20050321	1700	33.42	-102.86	x	
20050321	2030	31.62	-107.3	x	
20050321	2030	30.6	-107.4	x	
20050321	2100	30.88	-106.99		x
20050321	1930	29.22	-106.81	x	
20050323	1830	31.3	-107.5	x	
20050323	2000	29.4	-107.62	x	
20050323	2000	29.06	-107.18	x	
20050324	1700	32.7	-102.9	x	
20050324	1900	31.47	-107.8	x	
20050326	1830	31.02	-106.58	x	
20050328	1830	33.58	-115.48	x	
20050329	1730	32.82	-106	x	
20050329	1700	31.2	-107.33	x	
20050329	1630	30.67	-107.2		x
20050329	1700	30.7	-106.6	x	
20050329	1630	29.21	-106.98	x	
20050329	2000	32.96	-102.76	x	
20050329	2000	33.36	-102.6	x	
20050330	2130	31	-107.02	x	
20050402	2030	41	-118.88	x	
20050402	2030	41.15	-118.69	x	
20050404	1730	35.5	-111	x	
20050404	1830	34.98	-110.02	x	
20050404	1830	34.56	-109.91		x
20050404	1900	32.15	-109.81	x	
20050404	2000	31.05	-107.85	x	
20050404	1830	31.52	-107.18		x
20050404	2000	31	-106.78	x	
20050405	1730	33.3	-102.71	x	
20050405	1730	32.55	-102.6	x	
20050405	2030	31.6	-107.19	x	
20050405	1930	30.91	-106.79	x	
20050405	1930	30.58	-107.81		x
20050408	1600	36.03	-108.52	x	
20050408	1700	35.2	-111.3	x	
20050408	1630	34.9	-110	x	
20050408	2100	37.8	-106	x	
20050409	1800	32.1	-109.86	x	
20050409	1830	31.53	-107.52	x	
20050409	1800	30.95	-106.98	x	
20050409	1800	31.12	-107.89		x
20050409	1800	30.75	-107.82		x
20050409	2000	30.61	-106.41		x
20050409	1700	29.3	-107	x	
20050409	1730	28.5	-106.93	x	
20050410	1630	33.5	-102.5	x	
20050413	2100	37.9	-117.6	x	
20050413	1930	39.85	-118.55		x
20050419	1730	35.3	-111.11	x	
20050419	1930	35.15	-110.78	x	
20050419	1930	34.75	-110.09		x
20050419	1930	36.1	-108.4	x	
20050419	2100	32.18	-109.9	x	
20050419	1930	31.42	-107.61	x	
20050420	1830	37.88	-105.95		x
20050424	1930	31.47	-107.5	x	
20050424	1930	31.05	-106.8	x	
20050424	1930	30.76	-106.93	x	
20050424	2030	29.4	-106.8	x	
20050428	2100	30.9	-106.86	x	
20050429	2200	30.98	-107.02	x	
20050520	2230	39.92	-118.52	x	
20050605	1630	39.89	-118.59	x	
20050617	1830	36.57	-117.96		x
20050620	1830	37.95	-117.55	x	
20050621	1800	37.81	-117.58	x	
20050621	2330	39.87	-118.52	x	
20050623	2230	35.2	-115.4		
20050623	2130	36.1	-115.4		
20050624	1930	35.3	-115.3		
20050624	2030	37.4	-114.3		
20050626	1930	34.2	-111.9		
20050627	2330	37.3	-114.1		
20050628	2130	36.3	-114.1		
20050629	1930	34.1	-111.9		
20050629	2030	33.4	-112.6		
20050630	2030	34.4	-111.9		
20050704	2200	37.5	-114.6		
20050706	2030	37.4	-114.7		
20050725	2030	38.7	-117.4	x	
20050829	1730	41.05	-118.75		x
20050829	1730	40.95	-119.13	x	
20050829	1830	39.82	-118.59	x	
20050908	2230	34	-116		
20050918	2030	36.4	-106.2		
20050923	2000	39.79	-118.55		x
20051103	1930	30.78	-106.65	x	
20051104	1930	30.76	-106.97	x	
20051111	1930	31.03	-106.81	x	
20051111	1930	30.74	-106.97	x	
20051126	1830	30.74	-106.92		x
20051127	1900	33.75	-102.84		x
20051127	1900	33.28	-102.73		x
20051127	1900	32.58	-102.82		x
20051127	2030	32.41	-101.79		x
20051127	1730	32.87	-106.29		x
20051127	1630	30.96	-108.61		x
20051127	1630	31.05	-107.91		x
20051127	1630	30.85	-108.09		x
20051127	1700	30.63	-107.95		x
20051127	1700	30.91	-107.42		x
20051127	1700	30.74	-106.89		x
20051127	1700	30.26	-106.78		x
20051127	1700	31.26	-106.99		x
20051127	1700	29.94	-106.06		x
20051127	1700	29.28	-106.82		x
20051128	1600	39.44	-103.17		x
20051227	1630	33.09	-102.49		x
20051227	1730	32.28	-102.62		x
					
20060101	1730	34.24	-103.66		x
20060101	1600	34.6	-100.52		x
20060101	1600	34.83	-102.52		x
20060101	1700	33.79	-102.89	x	
20060101	1630	33.15	-102.82	x	
20060101	1630	32.84	-102.78	x	
20060101	1630	32.37	-101.73	x	
20060112	1730	37.64	-105.97		x
20060115	1930	31.72	-107.56	x	
20060116	1800	30.68	-115.13	x	
20060116	1800	27.09	-104.86	x	
20060116	1800	26.51	-104.06	x	
20060116	1800	28.51	-111.58	x	
20060120	1730	32.19	-101.85		x
20060128	1730	32.59	-102.02		x
20060204	2100	39.81	-118.64	x	
20060205	1700	38.92	-103.85		x
20060205	1700	38.98	-102.83		x
20060206	1700	32.89	-111.63		x
20060210	1930	37.87	-106		x
20060215	1800	36.62	-117.21	x	
20060215	1800	36.48	-117.7	x	
20060215	1930	37.15	-117	x	
20060215	1930	32.79	-111.56	x	
20060215	1930	32.37	-111.26	x	
20060215	1930	35.9	-111	x	
20060215	1830	37.76	-105.94	x	
20060215	2000	31.58	-107.21	x	
20060215	1800	32.7	-101.8	x	
20060304	1900	31.19	-107.96	x	
20060308	1730	31.5	-107.29	x	
20060308	1830	31	-106.5	x	
20060308	1930	30.3	-106.5	x	
20060308	1900	30.75	-107.83		x
20060308	1900	30.02	-107.48		x
20060308	2000	30.01	-106		x
20060310	1700	31.22	-107.96	x	
20060311	1630	31.75	-107.51	x	
20060311	1730	31.16	-108	x	
20060312	1600	31.32	-107.36	x	
20060312	1730	30.07	-107.56	x	
20060312	1730	30.76	-106.64	x	
20060312	1730	30.33	-106.7	x	
20060312	1800	33.26	-102.99	x	
20060312	1800	32.7	-102.52	x	
20060312	1800	32.69	-101.91		x
20060312	1800	33.03	-102.41		x
20060312	1800	34.11	-102		x
20060312	1600	35.75	-102.09	x	
20060315	1900	37.8	-105.99	x	
20060315	1900	37.67	-105.91	x	
20060318	2130	31.5	-107.71	x	
20060319	2030	31.6	-107	x	
20060319	1930	30.91	-106.49	x	
20060319	2000	30.5	-106.56	x	
20060319	2030	30.02	-106.1	x	
20060319	2000	28.7	-106.55	x	
20060325	2230	39.8	-118.51	x	
20060326	2030	36.3	-103.5		
20060330	1630	35.68	-101.06	x	
20060330	1630	35.26	-100.79	x	
20060402	1630	40.79	-102.26	x	
20060402	1630	40.44	-103.68	x	
20060402	1630	40.19	-102.55		x
20060402	1630	39.83	-103.08		x
20060405	1630	32.1	-115.46	x	
20060405	1630	32.08	-114.6	x	
20060406	1630	35.79	-101.93	x	
20060406	1630	35.77	-101.03	x	
20060406	1630	35.37	-100.69	x	
20060406	1530	34.26	-103.58	x	
20060406	1530	34.08	-103.07	x	
20060406	1530	33.13	-103.25	x	
20060406	1700	33.65	-102.32	x	
20060406	1530	32.63	-101.69	x	
20060406	1530	32.34	-101.71	x	
20060407	1530	32.7	-102.05	x	
20060407	1600	34.65	-100.15	x	
20060414	1930	31.84	-115.12	x	
20060414	1930	31.1	-115.23	x	
20060415	1630	39.25	-101.17	x	
20060415	1630	38.9	-101.39	x	
20060415	1630	38.62	-101.62	x	
20060415	1630	37.75	-101.94	x	
20060415	1600	38.76	-102.5	x	
20060415	1730	37.45	-102.9	x	
20060415	1630	36.38	-104.79	x	
20060415	1630	36.69	-102.73	x	
20060415	1630	36.21	-102.87	x	
20060415	1630	35.74	-102.06	x	
20060415	1630	35.77	-100.89	x	
20060415	1630	35.36	-100.6	x	
20060415	1630	33.3	-102.37	x	
20060416	2030	37.82	-117.53	x	
20060417	1900	35.85	-111.25	x	
20060417	1900	36.61	-109.94	x	
20060417	2000	37.73	-105.57	x	
20060417	2000	37.94	-105.82	x	
20060423	1930	35.8	-111.2		
20060427	1800	31.4	-109.8		
20060427	1800	31.8	-109.5		
20060427	1800	31.5	-109		
20060427	2000	31.63	-107.55	x	
20060427	2000	30.62	-106.37	x	
20060428	1800	28.58	-106.71	x	
20060428	1930	28.9	-104.64	x	
20060428	2030	27.95	-104.5	x	
20060509	2100	35.55	-108	x	
20060522	1830	32.17	-109.76	x	
20060522	1830	32.27	-108.86	x	
20060522	1900	31.56	-107.51	x	
20060522	2030	31.25	-107.91	x	
20060522	2030	30.73	-107.25	x	
20060525	2200	21.6	-108.6		
20060527	1630	37.76	-117.43	x	
20060527	1630	31.61	-107.51	x	
20060527	1630	31.19	-107.92	x	
20060531	2130	30.87	-106.69	x	
20060612	1900	37.82	-117.57	x	
20060612	1930	37.1	-110.9		
20060612	2130	34.6	-110.7		
20060613	2130	39.88	-118.37	x	
20060613	2200	37.29	-115.79	x	
20060615	2230	31.55	-107.5	x	
20060619	2130	33.5	-108.6		
20060619	2130	30.71	-106.58	x	
20060620	2030	37.66	-105.21		
20060621	2030	36.8	-112		
20060711	2030	34.3	-116.4		
20060712	1530	34.3	-116.4		
20060713		34.3	-116.4		
20060816	1900	41.5	-115.5		
20060821	2130	41.7	-116		
20060823	2000	41.6	-116.6		
20060906	1900	40.79	-119.16		
20060915	2130	37.75	-117.55	x	
20060918					
20060919					
20060921	1630	33.75	-101.35	x	
20060921	1800	32.61	-102.02	x	
20060926					
20061006	1915	31.98	-115.18		x
20061025	1730	36.7	-120		
20061114	2000	32.7	-102.18	x	
20061114	2000	32.45	-101.51	x	
20061114	2000	33.11	-101.59	x	
20061115	1530	32.97	-101.98	x	
20061121	2030	40.95	-119.02		x
20061129	1900	31.45	-107.33	x	
20061129	1915	32.28	-112.78	x	
20061129	1915	32.99	-111.96	x	
20061227	1930	31.99	-114.87		x
					
20070105	2030	32.59	-115.89	x	
20070114	1730	32.98	-106.25	x	
20070201	2130	37.81	-117.51	x	
20070212	2015	30.8	-106.65		x
20070212	2000	33.24	-102.12		x
20070219	1830	33.39	-102.11	x	
20070219	1830	33.57	-101.57	x	
20070220	1730	33.76	-101.99	x	
20070220	1830	33.2	-101.92	x	
20070220	1700	32.71	-102	x	
20070223	1930	31.08	-107.84	x	
20070223	1930	31.1	-106.6	x	
20070223	1930	30.7	-106.3	x	
20070223	1900	29.23	-106.78	x	
20070223	1900	28.93	-106.7	x	
20070224	1730	33.51	-102.45	x	
20070224	1730	33.21	-102.51	x	
20070224	1730	32.71	-102.18	x	
20070224	1730	32.16	-101.94		x
20070224	1730	31.76	101.41		x
20070224	1730	30.9	-100.75	x	
20070226	1800	33.47	-102	x	
20070227	1830	32.64	-102.11	x	
20070228	1800	31.06	-107.89	x	
20070228	1830	33.33	-102.16	x	
20070228	1830	33.86	-102.58		x
20070301	1600	32.9	-102.22	x	
20070301	1600	33.2	-102.35	x	
20070301	1600	33.68	-102.39		x
20070303	1630	33.04	-102.15	x	
20070303	1630	32.95	-101.85	x	
20070317	2100	40.91	-119.05	x	
20070323	1800	28.81	-106.76	x	
20070327	2030	31.93	-115.3	x	
20070327	2030	32.36	-115.59	x	
20070327	1900	32.74	-115	x	
20070328	1900	31.06	-107.7	x	
20070328	2000	30.4	-106.73	x	
20070406	2100	30.8	-112.2	x	
20070409	2130	40.7	-119.39	x	
20070409	2130	39.8	-118.37	x	
20070409	1930	39.32	-117.48	x	
20070411	2130	32	-115.12	x	
20070412	1645	34.8	-117.91	x	
20070412	1645	34.4	-115.5	x	
20070412	1930	32.02	-114.91	x	
20070412	1930	31.8	-112.3	x	
20070412	1730	31.37	-107.38	x	
20070412	1830	31.06	-107.89	x	
20070413	1730	29.3	-106.5	x	
20070413	1730	32.68	-102.08	x	
20070414	1700	32.08	-115.65	x	
20070415	1700	32.18	-115.65	x	
20070415	1700	31.99	-115.01	x	
20070416	2000	31.3	-107.72	x	
20070416	1730	29.81	-107.5	x	
20070416	1730	29.26	-106.71	x	
20070416	1730	28.87	-106.77	x	
20070416	1730	28.57	-106.67	x	
20070417	2030	40.5	-119.62	x	
20070418	1730	34.42	-115.53	x	
20070418	2030	36.11	-111.1	x	
20070418	2030	35.57	-110.9	x	
20070421	1830	31.22	-107.18	x	
20070421	1830	30.5	-106.47	x	
20070510	2100	39.33	-117.46	x	
20070520	2100	31.97	-115.05	x	
20070521	1630	31.96	-115.29	x	
20070606	2030	34.69	-117.58	x	
20070606	2030	34.4	-116.3	x	
20070606	2030	35.81	-111.37	x	
20070606	1900	35.82	-108.52	x	
20070606	1900	37.73	-105.88	x	
20070611	1930	31.95	-115.18	x	
20070622	2000	31.95	-115.39	x	
20070623	2230	40.91	-119.09	x	
20070630	1830	40.7	-109.8		
20070707	1630	36.9	-118.3		
20070707	1630	40.2	-120.4		
20070718	1630	40	-115.9		
20070718	1700	40.06	-115.95		x
20070720	1800	42.2	-115.2		
20070720	1730	41.9	-114.1		
20070721	1930	41.9	-113.9		
20070803	1830	34.7	-119.3		
20070805	2030	40.61	-119.54	x	
20070816	2215	40.51	-119.63	x	
20070819	1930	34.7	-119.3		
20070819	1800	40.82	-119.05	x	
20070819	2230	42.1	-115.3		
20070819	1800	38.75	-112.77	x	
20070825	1800	40.89	-119.19	x	
20070826	1900	40.93	-119.04	x	
20070904	1830	40.86	-119.14	x	
20070904	2000	39.75	-118.62	x	
20070904	2000	40	-120.6		
20070913	1730	40.99	-118.89	x	
20070914	1715	40.97	-119.09		x
20070915	1530	34.3	-117		
20070916	1800	40.87	-119.13	x	
20071003	1930	40.83	-119.14	x	
20071004	2000	38.49	-112.93	x	
20071004	2000	38.83	-112.54		x
20071005	1830	32.71	-115.79	x	
20071017	1900	33.5	-99.6		
20071221	1930	30.84	-106.5	x	
20071221	1930	30.47	-106.57		x
20071221	2030	29.5	-106.38	x	
20071225	2030	32.15	-109.69	x	
20071225	2030	32.76	-112.95		x
20071225	2030	31.15	-107.55	x	
20071225	2030	30.75	-106.92	x	
20071227	1730	29.44	-106.51	x	
20071227	1900	28.5	-105.5	x	
					
20080106	1830	30.74	-106.93	x	
20080107	2000	31.25	-107.6	x	
20080107	1930	30.7	-106.91	x	
20080128	1900	38.35	-102.71	x	
20080128	1900	37.54	-102.53	x	
20080128	1830	36.72	-102.62	x	
20080129	1530	32.98	-102.68	x	
20080129	1530	33.18	-102.06	x	
20080129	1530	33.55	-100.55		x
20080129	1530	33.98	-100		x
20080129	1530	34.01	-98.69		x
20080130	1930	32.9	-102.88	x	
20080130	1930	32.56	-102.31	x	
20080130	1930	30.71	-106.95	x	
20080131	1430	32.98	-101.98	x	
20080131	1430	32.6	-100.77	x	
20080203	1930	30.76	-106.92	x	
20080203	1930	31.35	-107.5	x	
20080203	1930	32.8	-102.25	x	
20080204	1700	31.05	-108.48	x	
20080204	1700	31.24	-107.89	x	
20080205	1700	26.48	-104.11	x	
20080208	1700	33.91	-102.81	x	
20080208	1700	33.22	-102.71	x	
20080215	2030	30.08	-106.9	x	
20080215	2030	29.5	-106.58	x	
20080216	2000	27.2	-104.04	x	
20080216	2000	26	-102.3	x	
20080223	1730	32.56	-102.24	x	
20080223	1930	34.3	-102.5	x	
20080225	1730	33.6	-102.37	x	
20080225	1730	32.71	-102.17	x	
20080302	1900	32.57	-101.99	x	
20080313	1730	32.8	-102.18	x	
20080314	1930	32.98	-106.19	x	
20080314	2130	32.2	-108	x	
20080314	1830	31.55	-107.49	x	
20080314	1730	31.2	-107.94	x	
20080314	2030	30.52	-106.48	x	
20080314	2000	30.32	-106.57		x
20080314	2030	29.31	-106.65	x	
20080314	2030	33.03	-102.88	x	
20080314	2030	32.45	-102.78		x
20080314	2030	33.7	-99.9		
20080316	1730	30.97	-107.11	x	
20080316	1730	30.32	-107.27		x
20080316	1730	30.32	-106.75	x	
20080316	1700	29.26	-106.77	x	
20080316	1700	29.15	-107.22		x
20080316	1830	29.1	-104.48	x	
20080318		0	0		
20080326	2030	38.87	-118.48		x
20080403	2030	31.5	-107.88	x	
20080409	1600	31.16	-107.95	x	
20080409	1830	30.4	-106.63	x	
20080409	1930	29.31	-106.79	x	
20080409	1930	29.02	-104.47	x	
20080410	1730	32.28	-107.59	x	
20080410	1730	31.58	-107	x	
20080410	1730	30.98	-105.98		x
20080410	1730	34.98	-102.99		x
20080410	1730	34.15	-102.78		x
20080410	1730	33.31	-102.58		x
20080410	1730	32.9	-102.68		x
20080410	1730	32.52	-102.23		x
20080410	1730	32.15	-101.68		x
20080414	1800	40.92	-119.15		x
20080414	1800	39.84	-118.52		x
20080415	1630	38.71	-112.78	x	
20080415	1900	36.5	-110.57	x	
20080415	1930	36	-108.39	x	
20080415	1930	31.44	-107.43	x	
20080416	1900	31.31	-107.81	x	
20080419	1900	40.63	-119.51	x	
20080419	1900	40.77	-118.05	x	
20080419	1730	39.82	-118.58	x	
20080419	1930	40.19	-113.47	x	
20080419	1930	39.44	-113.43	x	
20080419	1630	38.86	-113.13	x	
20080419	1630	38.85	-112.7	x	
20080419	1630	38.47	-112.92	x	
20080419	1630	39.03	-112.68	x	
20080420	1430	40.02	-113.33	x	
20080423	1800	40.87	-119	x	
20080423	1800	40.64	-119.52	x	
20080423	2100	39.91	-118.38	x	
20080429	1700	39.78	-118.52	x	
20080429	2000	40.81	-119.11	x	
20080429	2000	40.61	-119.53	x	
20080429	1930	38.84	-112.7	x	
20080429	1830	38.95	-119.34	x	
20080430	1730	35.93	-111.3	x	
20080430	1730	35.67	-111.2	x	
20080430	1730	35.2	-111.07	x	
20080430	1830	36.43	-109.8	x	
20080430	1630	36	-108.46	x	
20080430	2030	37.71	-105.77		x
20080430	1630	32.29	-107.51	x	
20080430	1630	31.31	-107.9	x	
20080430	2130	32.9	-102.21	x	
20080430	2130	37.99	-116.03	x	
20080501	1530	32.81	-102.01	x	
20080501	1930	36.56	-104.61	x	
20080501	1930	32.93	-106.29	x	
20080501	1930	32.3	-107.58	x	
20080501	1930	31.18	-107.91	x	
20080501	1930	33.18	-102.63	x	
20080501	1930	30.8	-102.2		
20080502	1730	33.42	-102.91	x	
20080502	1730	33.85	-102.52	x	
20080506	1930	31.04	-108.5	x	
20080506	2030	29.5	-106.61	x	
20080506	2030	29.46	-107.02	x	
20080506	2200	31.3	-107.92	x	
20080510	1700	33.75	-102.62	x	
20080512	1900	31.29	-107.92	x	
20080512	1900	31.02	-108.51	x	
20080512	2000	32.98	-106.31	x	
